outcome,policy,h,theta_A,P_A,lo,hi,se_theta_A,ci_theta_lo,ci_theta_hi,im_lo,im_hi,lam_star
unrate,1,14,-0.5204758246309936,0.6691729323308271,-1.0036800528912169,1.0459440072591588,0.2186694169674094,-0.9987289536026478,-0.3017477888211819,-1.3115803131162063,1.5901624002717292,1.5732564699073217
unrate,1,15,-0.5984866501595248,0.6691729323308271,-1.0159284503689126,0.9983572639168016,0.24595752363549828,-1.1400708882544863,-0.35565555204685984,-1.3318563524285165,1.5673211674571945,1.8090619198003821
unrate,1,16,-0.6046498129851104,0.6691729323308271,-1.0804888284014478,1.0398119234782508,0.25046313239460405,-1.155949774958801,-0.35256778521056586,-1.4083363985672692,1.6248488675686374,1.8276914801595385
unrate,1,17,-0.5112807826152188,0.6691729323308271,-1.0183256405806589,1.1726518030283641,0.22947574707771162,-0.9910793298221273,-0.25585809419326344,-1.3488499220523191,1.7617470555816515,1.545462365632366
unrate,1,18,-0.5159168826473591,0.6691729323308271,-1.0502897741963277,1.2467027070066794,0.23393021723673715,-1.0089848969241644,-0.2424293689650867,-1.3943656687931927,1.860347152776079,1.5594760316386083
unrate,1,19,-0.5841958087655001,0.6691729323308271,-1.10011698940839,1.1968754917946172,0.26919946121425137,-1.1998564309891357,-0.3279536644744918,-1.4612802917100476,1.8181543280523726,1.7658646037684438
unrate,1,20,-0.5605531335912644,0.6691729323308271,-1.0844388509853342,1.2832303219469965,0.2774445320591868,-1.1899204981566416,-0.27587485724301253,-1.455158947571187,1.9282370988205684,1.6943992447190492
unrate,1,21,-0.5165242321999718,0.6691729323308271,-1.067007588803401,1.3006615841289295,0.2792567614352675,-1.1431260249130748,-0.25049562053486363,-1.4432370844919686,1.933441144286721,1.5613118836953694
unrate,1,22,-0.5254058592506006,0.6691729323308271,-1.052887365881564,1.3501201529154283,0.28624700160021815,-1.1649694966482391,-0.24073007695885884,-1.4339404744834903,2.0032543039602677,1.5881586200074973
unrate,1,23,-0.5263604942343709,0.6691729323308271,-1.0882081179663756,1.4208144384246015,0.29049816367382103,-1.1920944435660812,-0.2414298405534716,-1.480681483399552,2.096584178399699,1.5910442212084395
unrate,1,24,-0.5741802340675631,0.6691729323308271,-1.13497324281192,1.409387659443719,0.31534874321538425,-1.2991434132535575,-0.2711576710072118,-1.5447277221850801,2.1018050011645064,1.7355902529769522
